rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
142,Rhode Island,A10,15-16,97.82223513287619,265,95.4483581574018,45,0.5701627962662867,142,15,16,5,12,5-12,0.519116565069929,0.4194091746877198,0.5943993894232869,0.519116565069929,0.4194091746877198,0.5943993894232869,0.8420536814696692,0.8924098320239039,103.72228500453852,102.16331770035919,103.72228500453852,102.16331770035919,95.4767859831245,94.87630027435995,94.94568803908602,92.60146953119401,0.5713840156701699,4,-0.05627879704842742,1090.0,1133.0,1164.3874999999998,0.9361144807892563,0.9730437676460801,0,0.29411764705882354,-8.503090540679018,192,289,67.03693699282854
143,Longwood,BSth,26-6,105.9497497994263,102,103.46458688934597,206,0.567819076135871,143,26,6,15,1,15-1,0.2923169351009369,0.26596072645234553,0.3061834156657184,0.2923169351009369,0.26596072645234553,0.3061834156657184,0.9264737825479479,0.897504018592594,98.57005631113509,105.31769891625821,98.57005631113509,105.31769891625821,106.46153081525023,105.85721658173375,100.72306258965372,119.129201624337,0.12674071709421542,1,0.06841130993169531,1163.0,1064.0,1061.8,1.0953098511960822,1.0020719532868714,0,0.9375,-2.319494190910354,86,51,65.70924692939717
144,Montana St.,BSky,27-7,103.67738967598893,150,101.29449568566363,150,0.5664539572664345,144,27,7,16,4,16-4,0.33514519352332917,0.40540266176496526,0.2946300700290573,0.33514519352332917,0.40540266176496526,0.2946300700290573,0.9228856105206933,0.8770901822821532,101.19511976510987,107.36453575738737,101.19511976510987,107.36453575738737,102.81064086648446,102.12086056084645,100.97125782768482,111.86070794196928,0.23544566060446634,1,0.09105797958834938,1503.0,1373.0,1384.575,1.0855316613401225,0.9916400339454345,0,0.8,-2.6509783210709776,90,21,66.87728637791325
145,Jacksonville St.,ASun,21-10,104.51333060155272,128,102.29088882699375,179,0.5614825931880337,145,21,10,13,3,13-3,0.3759846097544138,0.41509440260887204,0.34478400949742083,0.3759846097544138,0.41509440260887204,0.34478400949742083,0.8989027034945517,0.851496371997876,100.70140289514794,104.46575053593037,100.70140289514794,104.46575053593037,106.20372345582477,104.24628287305852,94.77592014799886,93.15692996778392,0.5493744702555542,2,0.01455961474238543,1175.0,1081.0,1063.1499999999999,1.1052062267789118,1.016789728636599,0,0.8125,-5.093290763953969,132,145,65.07468954465847
146,Buffalo,MAC,19-11,105.63203187506281,109,103.42539575506396,203,0.5603980961642666,146,19,11,13,6,13-6,0.41822585368790954,0.4805319886173775,0.37672532962651273,0.41822585368790954,0.4805319886173775,0.37672532962651273,0.8758721100514166,0.8074522029643278,102.13411791311799,104.11742784513581,102.13411791311799,104.11742784513581,105.22117056793651,104.45457836418355,113.38905833430354,104.04036749183899,0.7289947139941099,2,0.017932778376652747,1514.0,1403.0,1371.475,1.1039209610091325,1.0229862009879875,0,0.6842105263157895,-5.255741946599166,134,137,70.9513300775079
147,Missouri,SEC,12-21,102.47622078990845,174,100.44534554301413,133,0.5572961599572803,147,12,21,5,13,5-13,0.6960193016800487,0.5248119446198187,0.8094020160656842,0.6960193016800487,0.5248119446198187,0.8094020160656842,0.6841547031231042,0.7804630792383708,106.91265129017118,96.93388770360934,106.91265129017118,96.93388770360934,105.255637075333,99.29837061669546,108.21007293922403,108.33769839855198,0.49661120853442664,16,0.016507632078522905,1160.0,1286.0,1198.625,0.9677755761810408,1.0728960266972574,0,0.2777777777777778,-6.800736545548924,164,138,65.54015883594631
148,Drexel,CAA,15-14,104.17934457647607,140,102.13299901048477,174,0.556788176215294,148,15,14,10,8,10-8,0.4747224617890265,0.48586571684192037,0.4624901037773575,0.4747224617890265,0.48586571684192037,0.4624901037773575,0.8660121262258894,0.8331805111054781,103.01033910128798,103.58692112372172,103.01033910128798,103.58692112372172,106.50978786966215,103.04004670373226,96.5580925653495,97.66325812161789,0.4673274063429506,1,-0.04410080559268037,1300.0,1243.0,1207.2124999999999,1.0768609503297888,1.0296447394307133,0,0.5555555555555556,-7.812436555099946,181,272,66.07770690140495
149,Appalachian St.,SB,19-14,101.41727133651281,194,99.43078370639878,121,0.5566282233137185,149,19,14,12,6,12-6,0.4568536223142758,0.49184674426105357,0.4321267009750866,0.4568536223142758,0.49184674426105357,0.4321267009750866,0.8600220160363695,0.7921456423372756,102.60079735609223,102.05718394718835,102.60079735609223,102.05718394718835,101.73466773520339,100.42282377436189,98.11707033682912,101.68666182762944,0.39868435438120164,2,-0.007548184022669657,1184.0,1135.0,1165.3,1.0160473697760233,0.973998112074144,0,0.6666666666666666,-7.022489290410377,168,194,64.06978133203555
150,UC Irvine,BW,15-10,98.43616203701467,252,96.51031866263425,67,0.5565619824760714,150,15,10,10,5,10-5,0.4501062569797951,0.5121549942259513,0.4039779805242423,0.4501062569797951,0.5121549942259513,0.4039779805242423,0.8601249232272301,0.7778554644959881,101.67187044460657,101.96117408283226,101.67187044460657,101.96117408283226,98.44938673329288,96.61314497714365,107.9475050530957,95.42863870473329,0.8049560284122063,4,0.022223614880416354,971.0,905.0,970.3125,1.000708534621578,0.9326892109500805,0,0.6666666666666666,-4.612183769626455,125,124,64.93692206796634
151,Saint Joseph's,A10,11-19,100.18117806214272,224,98.5432565436459,103,0.5472521488019066,151,11,19,5,13,5-13,0.5518229809196892,0.48431324234755374,0.6030168059428038,0.5518229809196892,0.48431324234755374,0.6030168059428038,0.8166180463121672,0.8383881219253521,103.09771712553348,100.56781441853079,103.09771712553348,100.56781441853079,100.24323917882488,97.85714695825331,98.94453777894756,98.43607959340457,0.5148078676904817,4,-0.13021812562484703,1191.0,1238.0,1233.25,0.9657409284411109,1.0038516115953782,0,0.2777777777777778,-10.873514492230159,241,353,68.0723440312577
152,Yale,Ivy,18-11,100.39679306645759,220,98.75976474221068,108,0.5471246670188765,152,18.399952075119398,11.6000479248806,11,3,11-3,0.4274336946135691,0.47246716028599467,0.3850642564864475,0.43466751988994895,0.47246716028599467,0.3850642564864475,0.8584900878992336,0.7965328146062465,101.98330448117099,104.09402939354572,102.28917109076507,104.13445404674894,101.48827703727441,97.07442081273338,88.65926711172527,98.34604443370314,0.2328201020898847,4,0.015035938227156098,1030.0,946.0,986.8875000000003,1.0436853238084378,0.9585692391483323,0,0.7857142857142857,-5.087339438872021,131,142,68.74915368810674
153,Georgia Tech,ACC,12-20,99.84307176938506,228,98.24753923085348,96,0.5461827062512801,153,12,20,5,15,5-15,0.62144069885487,0.3963549247468301,0.7470021344563191,0.62144069885487,0.3963549247468301,0.7470021344563191,0.7593856390785151,0.8780357462234606,106.6796175844957,100.38475852082205,106.6796175844957,100.38475852082205,99.69137020516241,97.40216784148264,102.28874389466188,100.94449793755335,0.5379596060025225,10,-0.047870362990680204,1319.0,1462.0,1387.7875,0.950433693919278,1.0534754059969555,0,0.25,-9.034540943538493,207,279,67.9650201216425
154,New Mexico,MWC,13-19,105.91380135186967,105,104.26062713438665,224,0.545105889769447,154,13,19,5,12,5-12,0.5921745094219998,0.48508226995761916,0.6786678218915355,0.5921745094219998,0.48508226995761916,0.6786678218915355,0.7918857172497479,0.8590669400474488,104.83693406593426,99.33635300315851,104.83693406593426,99.33635300315851,105.72107453963653,104.55621971622263,108.59443825686895,110.29797330574438,0.45536870180814837,6,-0.045706755180095426,1192.0,1286.0,1184.65,1.0062043641581901,1.0855526948887857,0,0.29411764705882354,-9.155905202812297,210,274,71.10436552819063
155,Gardner Webb,BSth,18-13,97.09480837051063,278,95.97396357068422,55,0.533332015885399,155,18,13,11,5,11-5,0.36704282652254944,0.4175005829186462,0.31631816378381866,0.36704282652254944,0.4175005829186462,0.31631816378381866,0.8842643542247152,0.8165704030792588,101.22423418540392,104.7898582676031,101.22423418540392,104.7898582676031,97.84453601979274,97.19229781898837,99.35292438745208,106.2343376519289,0.3164481078462975,2,-0.06111995053949393,1084.0,1003.0,1071.5625,1.0116068824730242,0.9360163312919219,0,0.6875,-7.671513795861539,179,297,67.354566854449
156,North Dakota St.,Sum,23-10,101.85421860377494,186,100.726876064247,139,0.5319548641123373,156,23,10,13,5,13-5,0.38212157711717415,0.3981639266624779,0.35314435812980477,0.38212157711717415,0.3981639266624779,0.35314435812980477,0.8813265493301002,0.8303829022448302,103.02193414275065,106.97031187072199,103.02193414275065,106.97031187072199,103.03821983464292,101.67017288179663,96.38445092291506,108.3809329312043,0.2060283786007165,3,0.0647896730005667,1391.0,1286.0,1265.5000000000002,1.099170288423548,1.0161991307783482,0,0.7222222222222222,-4.1392114942052345,115,55,66.09826886526203
157,UTEP,CUSA,19-13,100.74479853991724,208,99.65150117714923,124,0.5313293528163585,157,19,13,11,7,11-7,0.4676177653786453,0.4174422805495401,0.49032807263725264,0.4676177653786453,0.4174422805495401,0.49032807263725264,0.8468689661987426,0.8433956687834979,102.44170416167991,102.37424945145723,102.44170416167991,102.37424945145723,100.9099588521546,100.46746173728984,95.83257004594613,100.64068481099656,0.36286033147601376,3,0.03944929278118414,1230.0,1218.0,1217.3374999999996,1.0104017990080814,1.0005442204811734,0,0.6111111111111112,-5.71073083692642,141,91,66.37135289121633
158,Wagner,NEC,21-6,101.58052365989701,193,100.50825681962836,135,0.5304715159834817,158,21,6,15,3,15-3,0.30246933636840095,0.4487751654989117,0.22611996882150304,0.30246933636840095,0.4487751654989117,0.22611996882150304,0.9138612953571065,0.8129844346952784,97.58661578927271,106.19546523705438,97.58661578927271,106.19546523705438,102.4448568962434,104.36007763645654,100.7097539039053,90.77777103951571,0.7674600605045053,2,0.07433055146252365,1213.0,1104.0,1126.1875,1.0770852988512125,0.9802985737277319,0,0.8333333333333334,-2.388194511646243,88,42,66.38717739029873
159,UC Riverside,BW,16-12,100.95767602715487,201,99.9570391079309,128,0.528606299583304,159,16,12,10,7,10-7,0.4134080724764911,0.5006627368119841,0.35681664875983804,0.4134080724764911,0.5006627368119841,0.35681664875983804,0.8702735703380855,0.7618809395731323,99.76327679204725,101.81658481530721,99.76327679204725,101.81658481530721,100.70563057667796,101.24475620452515,107.81511914105947,102.21804941654433,0.6486386814380884,3,-0.03246786640004817,1153.0,1119.0,1134.6875,1.016138804736987,0.9861746075461305,0,0.5882352941176471,-6.594533690664022,161,245,65.2183795786342
160,Tulsa,Amer,11-20,103.58777817455127,151,102.57398397725082,185,0.5282455742057307,160,11,20,4,14,4-14,0.5982453288392131,0.418219205221123,0.68877828161127,0.5982453288392131,0.418219205221123,0.68877828161127,0.7887295662032068,0.8875207814620734,103.75631227877406,99.43714851067847,103.75631227877406,99.43714851067847,103.26336394740522,102.19310937521038,108.85859464084035,106.93693926974647,0.5510267390966299,7,-0.07850585089354417,1197.0,1282.0,1227.2749999999999,0.9753315271638386,1.044590658165448,0,0.2222222222222222,-10.406607942796287,232,317,66.27332677285524
161,South Alabama,SB,19-11,102.03624241047157,181,101.14163059982249,146,0.5252963530746999,161,19,11,9,7,9-7,0.3888828645758004,0.33785728490174527,0.4435231265262402,0.3888828645758004,0.33785728490174527,0.4435231265262402,0.8969372619018977,0.8847821817930345,100.0056828616621,102.03105477294652,100.0056828616621,102.03105477294652,102.65534175562617,102.31150126418456,89.81716189016541,77.71732598985767,0.840777610404088,1,0.009513210925639726,1095.0,1027.0,1051.7875000000001,1.0410848198899492,0.976432977193587,0,0.5625,-6.063605519293928,146,155,66.55115065754872
162,Portland,WCC,18-14,103.1816832660167,159,102.2797874429824,177,0.5252190039647454,162,18,14,7,7,7-7,0.4608676939230384,0.3411651828146806,0.5792034397319538,0.4608676939230384,0.3411651828146806,0.5792034397319538,0.8303916438139783,0.9033742938063682,102.62549810106756,102.35697509815064,102.62549810106756,102.35697509815064,105.11674452943012,100.16256818712314,108.03999478866956,105.45839391612358,0.5690870283376694,7,0.012398916164077622,1017.0,1037.0,1002.6249999999998,1.014337364418402,1.0342850018700913,0,0.5,-6.258572909348456,152,148,68.50813009951403
163,Jacksonville,ASun,21-10,100.60560960278124,212,99.7916462805782,127,0.5233382131921692,163,21,10,11,5,11-5,0.3478868937407643,0.2843762339389243,0.37521280958764003,0.3478868937407643,0.2843762339389243,0.37521280958764003,0.9133652618706872,0.9181986203011886,101.58864792865727,105.81047540186185,101.58864792865727,105.81047540186185,102.79704838736127,101.99887697875768,0,0,0,0,0.023966468069476554,1049.0,992.0,980.6124999999998,1.0697395760302875,1.011612640059147,0,0.6875,-5.547649730515421,137,119,61.299186827042995
164,Mercer,SC,16-17,105.71461212661052,107,105.26094416069331,239,0.5123619212895046,164,16,17,8,10,8-10,0.4863477990415598,0.44845273278337383,0.5131020335277514,0.4863477990415598,0.44845273278337383,0.5131020335277514,0.8551176395351217,0.8451591213423965,104.59571599247785,103.74208787845272,104.59571599247785,103.74208787845272,105.24716561027729,105.67285423775566,103.7649306886767,97.8625196452169,0.6622843887288317,2,-0.033893585622684186,1245.0,1288.0,1172.925,1.0614489417481936,1.0981094272864846,0,0.4444444444444444,-9.601291719062656,223,247,64.78790152289115
165,East Tennessee St.,SC,15-17,108.09872514935742,77,107.68519645091834,276,0.5110175402217451,165,15,17,7,11,7-11,0.5046480707684742,0.5068680352393977,0.5132481246575895,0.5046480707684742,0.5068680352393977,0.5132481246575895,0.8411352550031317,0.8027487995465662,104.96466113562899,103.10195178769074,104.96466113562899,103.10195178769074,109.4883887544022,109.69744375798152,100.17300610498121,94.14379315121396,0.6712551456581735,3,-0.03216478299667003,1308.0,1344.0,1183.7375,1.1049747093422317,1.1353868573057795,0,0.3888888888888889,-9.29946717526718,213,243,65.35451998927653
166,Coastal Carolina,SB,16-13,102.18544731586434,177,101.80718435014518,161,0.5106606052638564,166,16,13,8,8,8-8,0.39767827302611763,0.3649431116759849,0.4270152444273204,0.39767827302611763,0.3649431116759849,0.4270152444273204,0.9105543181513549,0.9117843832877806,100.67101516482755,102.25021024664171,100.67101516482755,102.25021024664171,102.1442825474139,101.55016355187267,0,0,0,0,-0.06709353136770879,1108.0,1051.0,1077.4625,1.028342053667761,0.9754399805097624,0,0.5,-8.650888378139316,196,311,65.81109610178008
167,Hawaii,BW,17-11,100.93984028573556,202,100.83752459417342,141,0.5029156323302494,167,17,11,12,5,12-5,0.38104803613902744,0.3531388606692011,0.3814862844010427,0.38104803613902744,0.3531388606692011,0.3814862844010427,0.9120487058091777,0.9071936762219591,99.79510192232065,103.48353142180767,99.79510192232065,103.48353142180767,102.91635947462568,99.38179814650273,88.34895057778678,87.25288908036957,0.5358289712819747,1,-0.015163283271750871,1140.0,1044.0,1090.8,1.0451045104510452,0.9570957095709571,0,0.7058823529411765,-6.907895881014535,167,209,64.90763105405863
168,Samford,SC,21-11,104.21862449834904,139,104.34174101516706,227,0.4966057348555777,168,21,11,10,8,10-8,0.4487515309217973,0.32110060966655923,0.5148141825066472,0.4487515309217973,0.32110060966655923,0.5148141825066472,0.8698162578076696,0.8896041706997709,104.17062646587326,104.26340281183073,104.17062646587326,104.26340281183073,103.1428930519626,104.82076126501963,87.52248246856605,92.53297884458624,0.3452017439536251,1,0.10832365510616582,1336.0,1363.0,1262.5624999999998,1.0581654373545866,1.079550517301124,0,0.5555555555555556,-4.520557670855293,121,10,69.03725522664764
169,VMI,SC,16-15,109.98957660490578,44,110.15565540509891,317,0.49566227569230265,169,16,15,9,9,9-9,0.4539698729461516,0.35008835525950993,0.5149167029766298,0.4539698729461516,0.35008835525950993,0.5149167029766298,0.8731792212505886,0.8912295108489622,103.38574149964406,103.14842124026883,103.38574149964406,103.14842124026883,111.6184947108681,111.89946061389597,110.75836213326708,92.71268790569272,0.8854641537890843,1,-0.017305979672131877,1432.0,1426.0,1255.4625,1.140615510220337,1.1358363949540506,0,0.5,-8.757741967715967,199,217,68.20593190284971
170,East Carolina,Amer,15-15,101.6363028441335,191,101.83281364729689,162,0.49444686727630016,170,15,15,6,11,6-11,0.5646676197018231,0.37866023279773736,0.6876367380260787,0.5646676197018231,0.37866023279773736,0.6876367380260787,0.800796410593577,0.9011291747820623,102.71348467882665,99.65899576877392,102.71348467882665,99.65899576877392,100.62133605718901,101.9029569562088,108.98739734542156,112.94464201221676,0.39887523705141836,6,0.05349669112600203,1129.0,1233.0,1180.625,0.9562731604023292,1.0443620963472737,0,0.35294117647058826,-6.326331219512833,155,64,67.66296787782333
171,Bryant,NEC,22-9,103.47018196161972,152,103.95422339058453,219,0.48658511129099846,171,22,9,16,2,16-2,0.31136406478220086,0.4355294442014376,0.24027221719719621,0.31136406478220086,0.4355294442014376,0.24027221719719621,0.9082920144829236,0.8177942672374598,97.84065177141287,105.7465316005757,97.84065177141287,105.7465316005757,105.68216176220363,105.077394147587,81.43772201165234,119.17983118149424,0.012380901469237258,1,0.03530411764194041,1411.0,1260.0,1274.2375,1.107328892769205,0.9888266512325999,0,0.8888888888888888,-4.757302635219059,127,98,71.9242159256564
